Name,Download
isc-dhcp-server,101
lib32gfortran-12-dev-s390x-cross,101
lib32go-12-dev-s390x-cross,101
lib32go19-amd64-cross,101
lib32go21-amd64-cross,101
lib32gphobos-12-dev-s390x-cross,101
lib32gphobos2-amd64-cross,101
lib32gphobos3-amd64-cross,101
lib32objc-11-dev-s390x-cross,101
lib32stdc++-11-dev-s390x-cross,101
lib64gfortran-12-dev-i386-cross,101
lib64go-12-dev-i386-cross,101
lib64gphobos-12-dev-i386-cross,101
lib64objc-11-dev-i386-cross,101
lib64stdc++-11-dev-i386-cross,101
libarray-intspan-perl,101
libboost-contract1.74.0,101
libboost-graph-parallel-dev,101
libboost-iostreams-dev,101
libboost-test-dev,101
libc++1-15,101
libcairomm-1.0-dev,101
libcephfs-jni,101
libclang-14-dev,101
libdbus-glib-1-dev-bin,101
libdevel-symdump-perl,101
libflac-dev,101
libfontconfig1-dev,101
libfontenc-dev,101
libgarcon-1-dev,101
libgck-1-dev,101
libgl1-mesa-glx,101
libgm2-12-dev,101
libgpgme-dev,101
libhangul-data,101
libhdf5-openmpi-hl-100,101
libinput-dev,101
libipc-signal-perl,101
libipmidetect0,101
libisal2,101
libjavascriptcoregtk-4.1-dev,101
libjpegxl-java,101
libldap2-dev,101
libmongocrypt0,101
libnl-idiag-3-200,101
libnode108,101
libobjc-11-dev-i386-cross,101
libobjc-11-dev-s390x-cross,101
libobjc-12-dev-arm64-cross,101
libobjc-12-dev-armel-cross,101
libobjc-12-dev-armhf-cross,101
libobjc-12-dev-ppc64el-cross,101
libomp5-14,101
libopencv-features2d-dev,101
libopencv-video-dev,101
libpython3.11-testsuite,101
libqt5sql5-sqlite,101
libqt5xml5,101
libreoffice-style-breeze,101
libsane-hpaio,101
libsctp-dev,101
libsss-certmap0,101
libsss-idmap0,101
libstonith1,101
libstonithd26,101
libtextwrap1,101
libtinfo5,101
libubootenv-tool,101
libvorbis-dev,101
libx11-xcb-dev,101
libx265-dev,101
libx32stdc++-12-dev-i386-cross,101
libxmu-headers,101
llvm-13,101
llvm-13-dev,101
mesa-common-dev,101
myspell-nb,101
myspell-nn,101
ntpsec-ntpdig,101
numactl,101
postgresql-client-common,101
python3-flask,101
python3-kerberos,101
python3-libcloud,101
python3-tdb,101
python3.11-doc,101
rhythmbox,101
spice-vdagent,101
task-english,101
tmux,101
transmission-gtk,101
usbip,101
autoconf-archive,100
bdf2psf,100
busybox-syslogd,100
cdebconf,100
ceph-grafana-dashboards,100
ceph-mgr-modules-core,100
ceph-prometheus-alerts,100
cephadm,100
clamav-docs,100
clamav-testfiles,100
clang-13,100
clang-format-14,100
clang-tools-15,100
cloud-initramfs-dyn-netconf,100
cloud-initramfs-rescuevol,100
docker-doc,100
efitools,100
espeak-ng,100
etcd-client,100
etcd-server,100
fonts-materialdesignicons-webfont,100
fuse,100
g++-11-multilib-i686-linux-gnu,100
g++-11-multilib-s390x-linux-gnu,100
g++-multilib-i686-linux-gnu,100
g++-multilib-s390x-linux-gnu,100
gccgo-12-multilib-i686-linux-gnu,100
gccgo-12-multilib-s390x-linux-gnu,100
gccgo-12-powerpc64le-linux-gnu,100
gccgo-i686-linux-gnu,100
gdc-12-multilib-i686-linux-gnu,100
gdc-12-multilib-s390x-linux-gnu,100
gdc-12-powerpc64le-linux-gnu,100
gdc-i686-linux-gnu,100
gedit-common,100
gfortran-12-multilib-i686-linux-gnu,100
gfortran-12-multilib-s390x-linux-gnu,100
gfortran-12-powerpc64le-linux-gnu,100
gfortran-i686-linux-gnu,100
ghostscript-doc,100
gir1.2-appstreamcompose-1.0,100
gir1.2-avahi-0.6,100
gir1.2-ayatanaappindicator-0.1,100
gir1.2-dbusmenu-gtk-0.4,100
gir1.2-dbusmenu-gtk3-0.4,100
gir1.2-garcongtk-1.0,100
gir1.2-gnomeautoar-0.1,100
gir1.2-gsf-1,100
gir1.2-gtop-2.0,100
gir1.2-ical-3.0,100
gir1.2-lightdm-1,100
gir1.2-modemmanager-1.0,100
glibc-doc,100
glibc-source,100
gm2-12,100
gobjc++-12-multilib-i686-linux-gnu,100
gobjc++-12-multilib-s390x-linux-gnu,100
gobjc++-12-powerpc64le-linux-gnu,100
gobjc++-i686-linux-gnu,100
gobjc-11,100
gobjc-12-multilib,100
gsettings-desktop-schemas-dev,100
gstreamer1.0-tools,100
gtk-3-examples,100
hyphen-lv,100
jfsutils,100
lib32go21,100
lib32gphobos3,100
lib32ncurses6,100
lib32ncursesw6,100
libappstream-dev,100
libargon2-dev,100
libasprintf0v5,100
libatkmm-1.6-dev,100
libavif-dev,100
libboost-atomic-dev,100
libboost-container-dev,100
libboost-context-dev,100
libboost-coroutine-dev,100
libboost-exception-dev,100
libboost-fiber-dev,100
libboost-graph-dev,100
libboost-math-dev,100
libboost-numpy-dev,100
libboost-python-dev,100
libboost-random-dev,100
libboost-serialization-dev,100
libboost-stacktrace-dev,100
libboost-timer-dev,100
libboost-tools-dev,100
libboost-type-erasure-dev,100
libboost-wave-dev,100
libboost1.74-doc,100
libc6-dev-i386-amd64-cross,100
libcib27,100
libclc-15-dev,100
libcomps0,100
libcupsfilters-dev,100
libdb5.3++,100
libfreetype6-dev,100
libgettextpo0,100
libgl1-mesa-dev,100
libgo19-arm64-cross,100
libgo19-armel-cross,100
libgo19-armhf-cross,100
libgo19-ppc64el-cross,100
libgphobos2-arm64-cross,100
libgphobos2-armel-cross,100
libgphobos2-armhf-cross,100
libgphobos2-ppc64el-cross,100
libidn11-dev,100
libjavascriptcoregtk-4.0-bin,100
libjavascriptcoregtk-4.0-dev,100
liblapack64-dev,100
liblcms2-dev,100
libnet-xwhois-perl,100
libnss-sss,100
libodbccr2,100
libpam-sss,100
libpcrecpp0v5,100
libpe-rules26,100
libprotoc32,100
librte-bus-ifpga23,100
librte-lpm23,100
libset-intspan-perl,100
libstrongswan,100
libstrongswan-standard-plugins,100
libsysfs2,100
libupsclient6,100
libvirt-dev,100
linux-headers-6.1.0-22-common,100
lld-14,100
mozc-data,100
node-cjs-module-lexer,100
node-undici,100
node-xtend,100
python-is-python3,100
python3-fasteners,100
python3-paste,100
python3-pastedeploy-tpl,100
python3-pylibacl,100
python3-reportlab,100
python3-samba,100
python3-talloc,100
python3.11-dbg,100
qat2.0.l-dev,100
qat2.0.l-rt-dev,100
reiserfsprogs,100
rpm,100
seahorse,100
simple-scan,100
smbclient,100
software-properties-gtk,100
tracker,100
xdg-user-dirs-gtk,100
aom-tools,99
apache2-ssl-dev,99
apache2-suexec-custom,99
apache2-suexec-pristine,99
apt-doc,99
ash,99
aspell-doc,99
at-spi2-doc,99
augeas-doc,99
autoconf-doc,99
awstats,99
bind9,99
bluez-hcidump,99
bluez-source,99
bluez-test-scripts,99
bluez-test-tools,99
cargo-doc,99
ceph-immutable-object-cache,99
cephfs-mirror,99
cephfs-shell,99
cephfs-top,99
cinder-doc,99
clamdscan,99
console-setup-mini,99
culmus,99
dbconfig-no-thanks,99
debmake,99
debsums,99
docutils-doc,99
dupload,99
efivar,99
espeakup,99
fancontrol,99
firefox-esr-l10n-ar,99
firefox-esr-l10n-ast,99
firefox-esr-l10n-be,99
firefox-esr-l10n-bg,99
firefox-esr-l10n-bn,99
firefox-esr-l10n-bs,99
firefox-esr-l10n-ca,99
firefox-esr-l10n-cs,99
firefox-esr-l10n-cy,99
firefox-esr-l10n-da,99
firefox-esr-l10n-de,99
firefox-esr-l10n-el,99
firefox-esr-l10n-en-gb,99
firefox-esr-l10n-eo,99
firefox-esr-l10n-es-ar,99
firefox-esr-l10n-es-cl,99
firefox-esr-l10n-es-es,99
firefox-esr-l10n-es-mx,99
firefox-esr-l10n-et,99
firefox-esr-l10n-eu,99
firefox-esr-l10n-fa,99
firefox-esr-l10n-fi,99
firefox-esr-l10n-fr,99
firefox-esr-l10n-ga-ie,99
firefox-esr-l10n-gl,99
firefox-esr-l10n-gu-in,99
firefox-esr-l10n-he,99
firefox-esr-l10n-hi-in,99
firefox-esr-l10n-hr,99
firefox-esr-l10n-hu,99
firefox-esr-l10n-id,99
firefox-esr-l10n-is,99
firefox-esr-l10n-it,99
firefox-esr-l10n-ja,99
firefox-esr-l10n-kk,99
firefox-esr-l10n-km,99
firefox-esr-l10n-kn,99
firefox-esr-l10n-ko,99
firefox-esr-l10n-lt,99
firefox-esr-l10n-lv,99
firefox-esr-l10n-mk,99
firefox-esr-l10n-mr,99
firefox-esr-l10n-nb-no,99
firefox-esr-l10n-ne-np,99
firefox-esr-l10n-nl,99
firefox-esr-l10n-nn-no,99
firefox-esr-l10n-pa-in,99
firefox-esr-l10n-pl,99
firefox-esr-l10n-pt-br,99
firefox-esr-l10n-pt-pt,99
firefox-esr-l10n-ro,99
firefox-esr-l10n-ru,99
firefox-esr-l10n-si,99
firefox-esr-l10n-sk,99
firefox-esr-l10n-sl,99
firefox-esr-l10n-sq,99
firefox-esr-l10n-sr,99
firefox-esr-l10n-sv-se,99
firefox-esr-l10n-ta,99
firefox-esr-l10n-te,99
firefox-esr-l10n-th,99
firefox-esr-l10n-tr,99
firefox-esr-l10n-uk,99
firefox-esr-l10n-vi,99
firefox-esr-l10n-zh-tw,99
fonts-arphic-uming,99
fonts-khmeros,99
fonts-sil-abyssinica,99
fonts-sil-padauk,99
fonts-texgyre,99
fonts-ukij-uyghur,99
foomatic-db-compressed-ppds,99
freetds-doc,99
frr,99
frr-pythontools,99
gcc-11,99
gir1.2-dee-1.0,99
gir1.2-libxfce4panel-2.0,99
gir1.2-poppler-0.18,99
gir1.2-thunarx-3.0,99
gir1.2-xmlb-2.0,99
git-doc,99
gobjc-11-aarch64-linux-gnu,99
gobjc-11-arm-linux-gnueabi,99
gobjc-11-arm-linux-gnueabihf,99
gobjc-11-multilib-i686-linux-gnu,99
gobjc-11-multilib-s390x-linux-gnu,99
gobjc-11-powerpc64le-linux-gnu,99
gobjc-aarch64-linux-gnu,99
gobjc-arm-linux-gnueabi,99
gobjc-arm-linux-gnueabihf,99
gobjc-multilib,99
gobjc-powerpc64le-linux-gnu,99
golang-github-snapcore-snapd-dev,99
gpgv1,99
hunspell-kmr,99
hunspell-ml,99
hyphen-de,99
hyphen-hr,99
hyphen-hu,99
hyphen-lt,99
ibverbs-utils,99
idanish,99
iportuguese,99
iptables-persistent,99
john-data,99
krb5-user,99
lame,99
lemon,99
lib32gfortran-11-dev-s390x-cross,99
lib32go-11-dev-s390x-cross,99
lib32gphobos-11-dev-s390x-cross,99
lib64gfortran-11-dev-i386-cross,99
lib64go-11-dev-i386-cross,99
lib64gphobos-11-dev-i386-cross,99
libabsl-dev,99
libamd2,99
libapache2-mod-md,99
libapache2-mod-proxy-uwsgi,99
libapt-pkg-dev,99
libarchive-tools,99
libavahi-compat-libdnssd1,99
libayatana-indicator-dev,99
libayatana-indicator3-dev,99
libbogl0,99
libbrlapi-jni,99
libbsd-resource-perl,99
libbtrfs-dev,99
libchewing3,99
libclc-14-dev,99
libclutter-1.0-doc,99
libconvert-asn1-perl,99
libcrmcluster29,99
libdconf-doc,99
libecpg-dev,99
libengine-pkcs11-openssl,99
libfftw3-bin,99
libfile-slurper-perl,99
libgdbm-dev,99
libgdk-pixbuf-xlib-2.0-0,99
libgf-complete1,99
libgphobos-dev,99
libgstreamer-plugins-base1.0-dev,99
libhwloc-dev,99
libipmiconsole2,99
libiso9660-11,99
libjs-jquery-tablesorter,99
liblibreofficekitgtk,99
liblld-14,99
liblrmd28,99
libmaa4,99
libmariadbd19,99
libmiral5,99
libmongoc-1.0-0,99
libnet-dns-perl,99
libnfnetlink-dev,99
libobjc4-amd64-cross,99
libopencc-data,99
libprotobuf-dev,99
librte-bus-vmbus23,99
librte-net-i40e23,99
libsasl2-modules-gssapi-mit,99
libsensors-dev,99
libsoup2.4-dev,99
libunoloader-java,99
libusb-0.1-4,99
libwinpr2-dev,99
libx32gcc-11-dev,99
libx32objc-12-dev-i386-cross,99
libx32stdc++-12-dev,99
libxpm-dev,99
libxss-dev,99
libyaml-cpp0.7,99
linux-headers-6.1.0-23-common-rt,99
live-boot-doc,99
live-config-doc,99
lksctp-tools,99
lsscsi,99
multipath-tools,99
myspell-eo,99
myspell-et,99
myspell-fa,99
myspell-ga,99
pulseaudio-module-gsettings,99
python3-eventlet,99
python3-openscap,99
qat2.0.l-rt-common,99
qemu-user,99
samba-common-bin,99
startpar,99
task-xfce-desktop,99
acpi-fakekey,98
advancecomp,98
alembic,98
amqp-tools,98
appstream-compose,98
argon2,98
avahi-ui-utils,98
barbican-doc,98
bash-doc,98
bind9-doc,98
binfmt-support,98
binutils-doc,98
binutils-for-build,98
brazilian-conjugate,98
cdrkit-doc,98
ceilometer-doc,98
checksecurity,98
clang-13-doc,98
clang-14-doc,98
clang-15-doc,98
clang-tidy-14,98
crun,98
cups-filters,98
dbconfig-mysql,98
debian-goodies,98
dictzip,98
dmz-cursor-theme,98
dpkg-repack,98
erlang-edoc,98
erlang-ssh,98
expat,98
firefox-esr-l10n-zh-cn,98
foomatic-db,98
freeipmi-tools,98
frr-doc,98
fuse2fs,98
g++-multilib,98
gcc-11-multilib,98
gccgo,98
gdc,98
gir1.2-gdata-0.0,98
gir1.2-gee-0.8,98
gir1.2-jcat-1.0,98
gir1.2-langtag-0.6,98
gir1.2-nautilus-4.0,98
git-daemon-sysvinit,98
glance-doc,98
gobjc++,98
gstreamer1.0-plugins-base-apps,98
gtkmm-documentation,98
guile-2.2-libs,98
gunicorn,98
heif-gdk-pixbuf,98
heif-thumbnailer,98
ibus-m17n,98
icatalan,98
icc-profiles-free,98
idle,98
infiniband-diags,98
ipmitool,98
ipxe,98
jpeg-xl-doc,98
lib32gfortran-12-dev,98
lib32go-12-dev,98
lib32go19,98
lib32gphobos-12-dev,98
lib32gphobos2,98
lib32ncurses-dev,98
lib32objc-11-dev,98
lib32stdc++-11-dev,98
libaccountsservice-doc,98
libaom-doc,98
libapache2-mod-perl2,98
libapache2-reload-perl,98
libappconfig-perl,98
libaprutil1-dev,98
libbtrfsutil-dev,98
libcairo2-doc,98
libclang-15-dev,98
libcogl-pango-dev,98
libcogl-path-dev,98
libcolord-dev,98
libcolord-gtk1,98
libcurl4-doc,98
libcxl1,98
libd3dadapter9-mesa,98
libdazzle-1.0-0,98
libdb5.3-java,98
libdb5.3-stl,98
libdbusmenu-jsonloader4,98
libdebian-installer-extra4,98
libdlm3,98
libedit-dev,98
libespeak-ng-dev,98
libfakekey0,98
libfile-fnmatch-perl,98
libfprint-2-2,98
libftdi1-doc,98
libgfortran-11-dev-i386-cross,98
libgfortran-11-dev-s390x-cross,98
libgfortran-12-dev-arm64-cross,98
libgfortran-12-dev-armel-cross,98
libgfortran-12-dev-armhf-cross,98
libgfortran-12-dev-ppc64el-cross,98
libgm2-12-dev-arm64-cross,98
libgm2-12-dev-armel-cross,98
libgm2-12-dev-armhf-cross,98
libgm2-12-dev-i386-cross,98
libgm2-12-dev-ppc64el-cross,98
libgm2-12-dev-s390x-cross,98
libgo-11-dev-i386-cross,98
libgo-11-dev-s390x-cross,98
libgo-12-dev-arm64-cross,98
libgo-12-dev-armel-cross,98
libgo-12-dev-armhf-cross,98
libgo-12-dev-ppc64el-cross,98
libgo19-amd64-cross,98
libgo21-amd64-cross,98
libgphobos-11-dev-i386-cross,98
libgphobos-11-dev-s390x-cross,98
libgphobos-12-dev-arm64-cross,98
libgphobos-12-dev-armel-cross,98
libgphobos-12-dev-armhf-cross,98
libgphobos-12-dev-ppc64el-cross,98
libgphobos2-amd64-cross,98
libgphobos3-amd64-cross,98
libgupnp-doc,98
libhsail-rt0-amd64-cross,98
libhsail-rt0-i386-cross,98
libivykis0,98
libixion-0.17-0,98
libjpeg-turbo-progs,98
libjs-jquery-history,98
libjs-jquery-opacityrollover,98
libjs-objectpath,98
libjs-tv4,98
libjxl-dev,98
liblasso3,98
liblbfgsb0,98
libncurses5-dev,98
libnet-libidn-perl,98
libnewt-dev,98
libnghttp2-dev,98
libobjc-11-dev,98
libopencv-calib3d-dev,98
libpe-status28,98
libpkcs11-helper1,98
libpmemlog1,98
libpmemobj1,98
libpmempool1,98
libpolkit-gobject-1-dev,98
libpython3-all-dev,98
libqt5printsupport5,98
libre-engine-re2-perl,98
libregexp-pattern-license-perl,98
libregexp-pattern-perl,98
librte-acl23,98
librte-common-iavf23,98
librte-common-sfc-efx23,98
librte-crypto-cnxk23,98
librte-crypto-dpaa-sec23,98
librte-crypto-dpaa2-sec23,98
librte-crypto-octeontx23,98
librte-port23,98
libseccomp-dev,98
libsvtav1-dev,98
libsybdb5,98
libunwind-14-dev,98
libx32go21-i386-cross,98
libx32gphobos3-i386-cross,98
libyang2,98
nodejs,98
postgresql-15,98
powermgmt-base,98
printer-driver-postscript-hp,98
pyflakes3,98
python3-dockerpty,98
python3-docopt,98
python3-dogtail,98
python3-keystoneclient,98
python3-pycodestyle,98
python3-pyflakes,98
python3.11-examples,98
qat2.0.l-rt,98
rrdtool,98
rustc,98
samba-dsdb-modules,98
sg3-utils-udev,98
sysv-rc,98
sysvinit-core,98
trivy,98
bash-builtins,97
bind9-dev,97
bind9utils,97
binutils-aarch64-linux-gnu-dbg,97
binutils-arc-linux-gnu-dbg,97
binutils-arm-linux-gnueabi-dbg,97
binutils-arm-linux-gnueabihf-dbg,97
binutils-for-host,97
binutils-i686-linux-gnu-dbg,97
binutils-multiarch-dbg,97
binutils-multiarch-dev,97
binutils-powerpc64le-linux-gnu-dbg,97
binutils-riscv64-linux-gnu-dbg,97
binutils-s390x-linux-gnu-dbg,97
binutils-x86-64-linux-gnu-dbg,97
binutils-x86-64-linux-gnux32-dbg,97
bogl-bterm,97
bootlogd,97
br2684ctl,97
brltty-espeak,97
brltty-x11,97
brotli,97
buildah,97
cairo-perf-utils,97
cdebconf-gtk,97
ceph-common-dbg,97
ceph-immutable-object-cache-dbg,97
cephfs-mirror-dbg,97
clamav-daemon,97
clang-14-examples,97
cmake-doc,97
codec2-examples,97
collectd,97
corosync-doc,97
cpio-win32,97
crash,97
crmsh-doc,97
cryptsetup-run,97
cyrus-sasl2-doc,97
cython-doc,97
db5.3-doc,97
dbconfig-pgsql,97
dbconfig-sqlite3,97
dbus-1-doc,97
debconf-doc,97
designate-doc,97
dh-apparmor,97
dh-di,97
dh-dkms,97
diffutils-doc,97
djvulibre-desktop,97
dnf,97
dnf-doc,97
docbook-xsl-ns,97
dpdk,97
dselect,97
eglexternalplatform-dev,97
elpa-protobuf-mode,97
erlang-doc,97
erlang-eldap,97
erlang-manpages,97
erlang-mode,97
erlang-os-mon,97
erlang-parsetools,97
erlang-tools,97
evolution-data-server-doc,97
exim4-doc-html,97
exim4-doc-info,97
fcitx-mozc-data,97
ffmpeg-doc,97
firefox-esr-l10n-ach,97
firefox-esr-l10n-af,97
firefox-esr-l10n-an,97
firefox-esr-l10n-az,97
firefox-esr-l10n-br,97
firefox-esr-l10n-ca-valencia,97
firefox-esr-l10n-cak,97
firefox-esr-l10n-dsb,97
firefox-esr-l10n-en-ca,97
firefox-esr-l10n-ff,97
firefox-esr-l10n-fur,97
firefox-esr-l10n-fy-nl,97
firefox-esr-l10n-gd,97
firefox-esr-l10n-gn,97
firefox-esr-l10n-hsb,97
firefox-esr-l10n-hy-am,97
firefox-esr-l10n-ia,97
firefox-esr-l10n-ka,97
firefox-esr-l10n-kab,97
firefox-esr-l10n-lij,97
firefox-esr-l10n-ms,97
firefox-esr-l10n-my,97
firefox-esr-l10n-oc,97
firefox-esr-l10n-rm,97
firefox-esr-l10n-sc,97
firefox-esr-l10n-sco,97
firefox-esr-l10n-son,97
firefox-esr-l10n-szl,97
firefox-esr-l10n-tg,97
firefox-esr-l10n-tl,97
firefox-esr-l10n-trs,97
firefox-esr-l10n-ur,97
firefox-esr-l10n-uz,97
firefox-esr-l10n-xh,97
flake8,97
flex-doc,97
fonts-arphic-ukai,97
fonts-beng,97
fonts-croscore,97
fonts-dejavu-web,97
fonts-deva-extra,97
fonts-freefont-otf,97
fonts-gujr,97
fonts-guru,97
fonts-hosny-amiri,97
fonts-knda,97
fonts-lao,97
fonts-lklug-sinhala,97
fonts-manchufont,97
fonts-mathjax-extras,97
fonts-mlym,97
fonts-nafees,97
fonts-nakula,97
fonts-orya,97
fonts-pagul,97
fonts-sahadeva,97
fonts-samyak,97
fonts-sil-ezra,97
fonts-sil-nuosusil,97
fonts-sil-scheherazade,97
fonts-taml,97
fonts-telu,97
fonts-thai-tlwg,97
fonts-thai-tlwg-otf,97
fonts-thai-tlwg-ttf,97
fonts-thai-tlwg-web,97
fonts-tibetan-machine,97
fprintd-doc,97
freetype2-doc,97
friendly-recovery,97
fwupd-doc,97
gcc-12-locales,97
gccgo-11-i686-linux-gnu,97
gccgo-11-s390x-linux-gnu,97
gccgo-12-aarch64-linux-gnu,97
gccgo-12-arm-linux-gnueabi,97
gccgo-12-arm-linux-gnueabihf,97
gccgo-s390x-linux-gnu,97
gdb-source,97
gdbm-l10n,97
gdc-11-i686-linux-gnu,97
gdc-11-s390x-linux-gnu,97
gdc-12-aarch64-linux-gnu,97
gdc-12-arm-linux-gnueabi,97
gdc-12-arm-linux-gnueabihf,97
gdc-s390x-linux-gnu,97
geoclue-doc,97
geoip-bin,97
germinate,97
gettext-doc,97
gfortran-11-i686-linux-gnu,97
gfortran-11-s390x-linux-gnu,97
gfortran-12-aarch64-linux-gnu,97
gfortran-12-arm-linux-gnueabi,97
gfortran-12-arm-linux-gnueabihf,97
gfortran-s390x-linux-gnu,97
gir1.2-blockdev-2.0,97
glance-store-common,97
glusterfs-server,97
gm2-12-aarch64-linux-gnu,97
gm2-12-arm-linux-gnueabi,97
gm2-12-arm-linux-gnueabihf,97
gm2-12-i686-linux-gnu,97
gm2-12-powerpc64le-linux-gnu,97
gm2-12-s390x-linux-gnu,97
gnat-12,97
gnome-cards-data,97
gnome-control-center-dev,97
gnome-desktop-3-tests,97
gnupg-agent,97
gnutls-doc,97
gobjc++-11-i686-linux-gnu,97
gobjc++-11-s390x-linux-gnu,97
gobjc++-12-aarch64-linux-gnu,97
gobjc++-12-arm-linux-gnueabi,97
gobjc++-12-arm-linux-gnueabihf,97
gobjc++-s390x-linux-gnu,97
golang-github-openprinting-goipp-dev,97
golang-redhat-audit-dev,97
gpgv-win32,97
gpgv2,97
gpm,97
gpsd-tools,97
gsfonts-x11,97
gtk2.0-examples,97
guile-2.2-doc,97
gunicorn-examples,97
gutenprint-doc,97
gzip-win32,97
haproxy-doc,97
heat-doc,97
horizon-doc,97
hplip-doc,97
hunspell-bn,97
hunspell-bo,97
hunspell-de-at-frami,97
hunspell-de-ch-frami,97
hunspell-de-de-frami,97
hunspell-dz,97
hunspell-en-za,97
hunspell-fr-comprehensive,97
hunspell-fr-revised,97
hunspell-gug,97
hunspell-lo,97
hunspell-mn,97
hunspell-no,97
hunspell-sw,97
hunspell-tr,97
hyphen-as,97
hyphen-be,97
hyphen-bg,97
hyphen-bn,97
hyphen-ca,97
hyphen-cs,97
hyphen-da,97
hyphen-el,97
hyphen-en-gb,97
hyphen-es,97
hyphen-fr,97
hyphen-gl,97
hyphen-gu,97
hyphen-hi,97
hyphen-id,97
hyphen-is,97
hyphen-it,97
hyphen-kn,97
hyphen-ml,97
hyphen-mn,97
hyphen-mr,97
hyphen-nl,97
hyphen-no,97
hyphen-or,97
hyphen-pa,97
hyphen-pl,97
hyphen-pt-br,97
hyphen-pt-pt,97
hyphen-ro,97
hyphen-ru,97
hyphen-sk,97
hyphen-sl,97
hyphen-sr,97
hyphen-sv,97
hyphen-ta,97
hyphen-te,97
hyphen-th,97
hyphen-uk,97
hyphen-zu,97
ibrazilian,97
ibus-doc,97
icu-doc,97
idutch,97
iesperanto,97
iestonian,97
ifaroese,97
ifenslave,97
igalician-minimos,97
indent-doc,97
ingerman,97
iogerman,97
ipolish,97
iproute2-doc,97
iswiss,97
jeepney-doc,97
kernel-wedge,97
keybinder-3.0-doc,97
keystone-doc,97
krb5-doc,97
lame-doc,97
leveldb-doc,97
lib32gfortran-11-dev-amd64-cross,97
lib32gfortran-12-dev-amd64-cross,97
lib32go-11-dev-amd64-cross,97
lib32go-12-dev-amd64-cross,97
lib32gphobos-11-dev-amd64-cross,97
lib32gphobos-12-dev-amd64-cross,97
lib32lsan0-amd64-cross,97
lib32objc-11-dev-amd64-cross,97
lib32objc-12-dev-amd64-cross,97
lib32stdc++-11-dev-amd64-cross,97
lib32stdc++-12-dev-amd64-cross,97
libadwaita-1-doc,97
libapache2-mod-perl2-doc,97
libapache2-mod-ruwsgi,97
libapache2-mod-uwsgi,97
libapt-pkg-doc,97
libasound2-doc,97
libassuan-mingw-w64-dev,97
libboost-contract1.74-dev,97
libc++-14-dev,97
libc++1-13,97
libc++abi-14-dev,97
libcephfs-dev,97
libcephfs2-dbg,97
libcharon-extauth-plugins,97
libclang-rt-14-dev-wasm32,97
libclang-rt-14-dev-wasm64,97
libclc-13-dev,97
libdbus-glib-1-dev,97
libfftw3-mpi3,97
libfftw3-quad3,97
libfido2-dev,97
libflac++10,97
libgail-3-dev,97
libgail-3-doc,97
libgamemode0,97
libgcr-3-dev,97
libgd-perl,97
libgeos-dev,97
libglibmm-2.4-doc,97
libglm-dev,97
libgnat-12,97
libgo19,97
libgpg-error-l10n,97
libgs9-common,97
libgtk-3-doc,97
libhdf5-openmpi-fortran-102,97
libinireader0,97
libip4tc-dev,97
libip6tc-dev,97
libjs-angular-file-upload,97
libjs-angular-gettext,97
libjs-angular-schema-form,97
libjs-angularjs-smart-table,97
libjs-bootswatch,97
libjs-jquery.quicksearch,97
libjs-jsencrypt,97
libjs-lrdragndrop,97
libjs-magic-search,97
libjs-rickshaw,97
libjs-spin.js,97
libjs-term.js,97
libjs-twitter-bootstrap-datepicker,97
libjxl-devtools,97
libjxl-tools,97
liblapacke,97
liblapacke64,97
libleatherman1.12.1,97
liblibreoffice-java,97
liblist-moreutils-xs-perl,97
liblld-15,97
libmariadb-dev-compat,97
libmime-tools-perl,97
libmlir-14,97
